Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Number of proteins	Peptides	Razor + unique peptides	Unique peptides
Q9BW85;M0R2S3	Q9BW85;M0R2S3	14;8	14;8	14;8	Coiled-coil domain-containing protein 94	CCDC94	2	14	14	14
Q9BW92;U3KQG0;Q9BW92-2;F6S7Q7;U3KQ50;Q5T5E9	Q9BW92;U3KQG0;Q9BW92-2;F6S7Q7	10;9;9;6;3;2	9;8;8;5;3;2	9;8;8;5;3;2	Threonine--tRNA ligase, mitochondrial	TARS2	6	10	9	9
Q9BWD1;Q9BWD1-2	Q9BWD1;Q9BWD1-2	34;30	34;30	34;30	Acetyl-CoA acetyltransferase, cytosolic	ACAT2	2	34	34	34
Q9BWE0;Q9BWE0-4;C9JZE3;C9JYJ8;E7EVL6	Q9BWE0;Q9BWE0-4;C9JZE3;C9JYJ8;E7EVL6	14;14;11;11;8	14;14;11;11;8	14;14;11;11;8	Replication initiator 1	REPIN1	5	14	14	14
Q9BWF3;E9PB51;Q9BQ04;Q9BWF3-4;D6R9K7;J3QRR5;Q9BWF3-3;Q9BWF3-2;E9PLB0;E9PM61;U3KQD5	Q9BWF3;E9PB51;Q9BQ04	14;12;9;6;5;5;5;5;3;3;3	14;12;9;6;5;5;5;5;3;3;3	8;8;6;6;5;5;5;5;3;3;3	RNA-binding protein 4;RNA-binding protein 4B	RBM4;RBM4B	11	14	14	8
Q9BWH6-2;Q9BWH6;H3BRE8;Q9BWH6-3;H3BPM3;H3BTJ6;H3BPY8	Q9BWH6-2;Q9BWH6;H3BRE8	15;15;12;6;2;2;1	15;15;12;6;2;2;1	15;15;12;6;2;2;1	RNA polymerase II-associated protein 1	RPAP1	7	15	15	15
Q9BWJ5	Q9BWJ5	5	5	5	Splicing factor 3B subunit 5	SF3B5	1	5	5	5
Q9BX40;Q5TBP9;Q5TBQ0;Q9BX40-3;Q5TBQ1;Q9BX40-2	Q9BX40;Q5TBP9;Q5TBQ0;Q9BX40-3;Q5TBQ1	6;5;4;4;3;2	6;5;4;4;3;2	6;5;4;4;3;2	Protein LSM14 homolog B	LSM14B	6	6	6	6
Q9BXB4	Q9BXB4	18	18	16	Oxysterol-binding protein-related protein 11	OSBPL11	1	18	18	16
Q9BXJ9;A0A0B4J1W3;Q9BXJ9-4	Q9BXJ9;A0A0B4J1W3;Q9BXJ9-4	64;62;42	64;62;42	54;52;34	N-alpha-acetyltransferase 15, NatA auxiliary subunit	NAA15	3	64	64	54
Q9BXL7;H7BY05	Q9BXL7	8;1	8;1	8;1	Caspase recruitment domain-containing protein 11	CARD11	2	8	8	8
Q9BXL8	Q9BXL8	6	6	6	Cell division cycle-associated protein 4	CDCA4	1	6	6	6
Q9BXP5-4;Q9BXP5-2;Q9BXP5-3;Q9BXP5;Q9BXP5-5;H7C3A1;H7C1K0;H7C0U8;A0A286YEP7;C9JUL9;A0A087X0F4;A0A0A0MSP6	Q9BXP5-4;Q9BXP5-2;Q9BXP5-3;Q9BXP5;Q9BXP5-5;H7C3A1	47;47;47;47;46;35;6;4;3;2;1;1	47;47;47;47;46;35;6;4;3;2;1;1	47;47;47;47;46;35;6;4;3;2;1;1	Serrate RNA effector molecule homolog	SRRT	12	47	47	47
Q9BXR0;Q9BXR0-2;K7ESP6;K7EJ21;K7EL95;K7EPI1	Q9BXR0	18;8;7;6;4;2	18;8;7;6;4;2	18;8;7;6;4;2	Queuine tRNA-ribosyltransferase	QTRT1	6	18	18	18
Q9BXS6;Q9BXS6-2;Q9BXS6-7	Q9BXS6;Q9BXS6-2;Q9BXS6-7	11;11;8	1;1;1	1;1;1	Nucleolar and spindle-associated protein 1	NUSAP1	3	11	1	1
Q9BXS6-4;Q9BXS6-6;Q9BXS6-3;Q9BXS6-5;H0YMD2;H0YKA7	Q9BXS6-4;Q9BXS6-6;Q9BXS6-3;Q9BXS6-5	12;12;10;10;5;1	12;12;10;10;5;1	2;2;0;0;0;0	Nucleolar and spindle-associated protein 1	NUSAP1	6	12	12	2
Q9BXV9;H0YJA8	Q9BXV9	6;2	6;2	6;2	Uncharacterized protein C14orf142	C14orf142	2	6	6	6
Q9BXW6;J3QLA2;J3KTA6;J3KSG6;E7ER58;J3QSB8;Q9BXW6-2;Q9BXW6-4	Q9BXW6;J3QLA2;J3KTA6;J3KSG6;E7ER58	3;2;2;2;2;1;1;1	3;2;2;2;2;1;1;1	3;2;2;2;2;1;1;1	Oxysterol-binding protein-related protein 1	OSBPL1A	8	3	3	3
Q9BXW7-2;Q9BXW7	Q9BXW7-2;Q9BXW7	1;1	1;1	1;1	Cat eye syndrome critical region protein 5	CECR5	2	1	1	1
Q9BXW9-3;Q9BXW9;Q9BXW9-1;H7BZJ7;Q9BXW9-4;F8WE37	Q9BXW9-3;Q9BXW9;Q9BXW9-1;H7BZJ7	6;6;6;3;2;1	6;6;6;3;2;1	6;6;6;3;2;1	Fanconi anemia group D2 protein	FANCD2	6	6	6	6
Q9BXY0	Q9BXY0	2	2	2	Protein MAK16 homolog	MAK16	1	2	2	2
Q9BY32;Q9BY32-3;Q9BY32-2	Q9BY32;Q9BY32-3;Q9BY32-2	2;1;1	2;1;1	2;1;1	Inosine triphosphate pyrophosphatase	ITPA	3	2	2	2
Q9BYC5-2;Q9BYC5	Q9BYC5-2;Q9BYC5	1;1	1;1	1;1	Alpha-(1,6)-fucosyltransferase	FUT8	2	1	1	1
Q9BYC9	Q9BYC9	1	1	1	39S ribosomal protein L20, mitochondrial	MRPL20	1	1	1	1
Q9BYD1;E5RJI7;H0YAX3;E5RFI2	Q9BYD1;E5RJI7	8;5;3;2	8;5;3;2	8;5;3;2	39S ribosomal protein L13, mitochondrial	MRPL13	4	8	8	8
Q9BYD2;Q5SZR1;A0A1W2PPE5;A0A1W2PQB6;A0A1W2PS92	Q9BYD2;Q5SZR1	8;5;3;3;3	8;5;3;3;3	8;5;3;3;3	39S ribosomal protein L9, mitochondrial	MRPL9	5	8	8	8
Q9BYD6;H0Y8N7	Q9BYD6;H0Y8N7	10;5	10;5	10;5	39S ribosomal protein L1, mitochondrial	MRPL1	2	10	10	10
Q9BYG5;Q9BYG5-2	Q9BYG5	7;2	7;2	6;2	Partitioning defective 6 homolog beta	PARD6B	2	7	7	6
Q9BYJ9;Q9BYJ9-2	Q9BYJ9	10;2	7;2	7;2	YTH domain-containing family protein 1	YTHDF1	2	10	7	7
Q9BYM8;Q9BYM8-3;G3XAG9;H0Y4S7;B4DML5;A6PVK0;Q9BYM8-4;A6PVJ6;A6PVJ7;Q5JWR1	Q9BYM8;Q9BYM8-3;G3XAG9	9;8;6;3;3;3;2;1;1;1	9;8;6;3;3;3;2;1;1;1	9;8;6;3;3;3;2;1;1;1	RanBP-type and C3HC4-type zinc finger-containing protein 1	RBCK1	10	9	9	9
Q9BYN8	Q9BYN8	11	11	11	28S ribosomal protein S26, mitochondrial	MRPS26	1	11	11	11
Q9BYT8;H0YAK4;E9PCB6;H0YAF7	Q9BYT8;H0YAK4;E9PCB6	4;2;2;1	4;2;2;1	4;2;2;1	Neurolysin, mitochondrial	NLN	4	4	4	4
Q9BYV8-3;Q9BYV8-5;Q9BYV8-2;Q9BYV8	Q9BYV8-3;Q9BYV8-5;Q9BYV8-2;Q9BYV8	1;1;1;1	1;1;1;1	1;1;1;1	Centrosomal protein of 41 kDa	CEP41	4	1	1	1
Q9BYW2;H7BZ93;C9JG86;H7BXT4;Q9BYW2-3;Q9BYW2-2;H7C3H4	Q9BYW2;H7BZ93;C9JG86;H7BXT4;Q9BYW2-3;Q9BYW2-2;H7C3H4	5;4;4;4;4;4;3	5;4;4;4;4;4;3	5;4;4;4;4;4;3	Histone-lysine N-methyltransferase SETD2	SETD2	7	5	5	5
Q9BZE1;S4R369;A6NHR2	Q9BZE1;S4R369	11;9;2	11;9;2	11;9;2	39S ribosomal protein L37, mitochondrial	MRPL37	3	11	11	11
Q9BZE2;A0A087WY59;E9PRI9;E9PNY6	Q9BZE2;A0A087WY59	24;14;7;3	24;14;7;3	24;14;7;3	tRNA pseudouridine(38/39) synthase;tRNA pseudouridine synthase	PUS3	4	24	24	24
Q9BZE4;Q9BZE4-2;Q9BZE4-3;Q5T3R7	Q9BZE4;Q9BZE4-2;Q9BZE4-3	8;7;6;2	8;7;6;2	8;7;6;2	Nucleolar GTP-binding protein 1	GTPBP4	4	8	8	8
Q9BZE9;Q9BZE9-2;Q9BZE9-3;J3QL04;J3QR12;Q9BZE9-4;J3KRY8;J3QR50;J3QRW3;J3KRG1;J3KRF7;C9JAL9	Q9BZE9;Q9BZE9-2;Q9BZE9-3;J3QL04;J3QR12;Q9BZE9-4;J3KRY8	20;20;15;13;12;12;11;6;6;6;3;2	20;20;15;13;12;12;11;6;6;6;3;2	20;20;15;13;12;12;11;6;6;6;3;2	Tether containing UBX domain for GLUT4	ASPSCR1	12	20	20	20
Q9BZI7-2;Q9BZI7;A0A087WYC8;A0A1B0GVA2	Q9BZI7-2;Q9BZI7;A0A087WYC8	8;8;6;2	8;8;6;2	8;8;6;2	Regulator of nonsense transcripts 3B	UPF3B	4	8	8	8
Q9BZK3	Q9BZK3	3	1	1	Putative nascent polypeptide-associated complex subunit alpha-like protein	NACAP1	1	3	1	1
Q9BZL4;K7EL81;Q9BZL4-3;Q9BZL4-4;Q9BZL4-5;Q9BZL4-2;K7ER83	Q9BZL4;K7EL81;Q9BZL4-3;Q9BZL4-4;Q9BZL4-5;Q9BZL4-2	12;11;11;11;10;8;2	12;11;11;11;10;8;2	12;11;11;11;10;8;2	Protein phosphatase 1 regulatory subunit 12C	PPP1R12C	7	12	12	12
Q9BZL6;Q9BZL6-3;Q9BZL6-2;H0Y5M6;F8WBA3;O94806;Q15139	Q9BZL6;Q9BZL6-3;Q9BZL6-2	4;4;3;1;1;1;1	4;4;3;1;1;1;1	3;3;3;1;1;1;1	Serine/threonine-protein kinase D2	PRKD2	7	4	4	3
Q9BZX2;A0A2R8Y653;Q9BZX2-2	Q9BZX2;A0A2R8Y653	12;11;5	12;11;5	10;9;3	Uridine-cytidine kinase 2	UCK2	3	12	12	10
Q9BZZ5-2;G3V1C3;Q9BZZ5;Q9BZZ5-3;Q9BZZ5-5;Q9BZZ5-6;Q9BZZ5-1;E9PQK6;H0YER7	Q9BZZ5-2;G3V1C3;Q9BZZ5;Q9BZZ5-3;Q9BZZ5-5;Q9BZZ5-6;Q9BZZ5-1	12;11;11;9;9;8;7;4;3	12;11;11;9;9;8;7;4;3	12;11;11;9;9;8;7;4;3	Apoptosis inhibitor 5	API5	9	12	12	12
Q9C005	Q9C005	6	6	6	Protein dpy-30 homolog	DPY30	1	6	6	6
Q9C073;D6RFX7;Q9C073-2	Q9C073;D6RFX7	4;3;1	4;3;1	4;3;1	Protein FAM117A	FAM117A	3	4	4	4
Q9C0B0;K7EQ93;A0A0A0MRZ1;E9PDK2	Q9C0B0	5;2;1;1	5;2;1;1	5;2;1;1	RING finger protein unkempt homolog	UNK	4	5	5	5
Q9C0C2;Q9C0C2-2;A0A2R8Y5C4;E9PKK0	Q9C0C2;Q9C0C2-2	11;7;4;1	11;7;4;1	11;7;4;1	182 kDa tankyrase-1-binding protein	TNKS1BP1	4	11	11	11
Q9C0C7-4;Q9C0C7-2;Q9C0C7;Q9C0C7-5;A0A075B6T1;Q9C0C7-3;Q9C0C7-6;H0YE34	Q9C0C7-4;Q9C0C7-2;Q9C0C7;Q9C0C7-5;A0A075B6T1;Q9C0C7-3;Q9C0C7-6	14;14;14;14;13;13;8;4	14;14;14;14;13;13;8;4	14;14;14;14;13;13;8;4	Activating molecule in BECN1-regulated autophagy protein 1	AMBRA1	8	14	14	14
Q9C0C9;K7EQ12	Q9C0C9	38;5	38;5	13;5	E2/E3 hybrid ubiquitin-protein ligase UBE2O	UBE2O	2	38	38	13
Q9C0F1;Q9C0F1-2;D6RGX6;D6RC25	Q9C0F1;Q9C0F1-2;D6RGX6	3;3;2;1	3;3;2;1	3;3;2;1	Centrosomal protein of 44 kDa	CEP44	4	3	3	3
Q9C0I1-3;Q9C0I1-2;Q9C0I1	Q9C0I1-3;Q9C0I1-2;Q9C0I1	1;1;1	1;1;1	1;1;1	Myotubularin-related protein 12	MTMR12	3	1	1	1
Q9C0J8;B9A053;Q9C0J8-3;Q9C0J8-2	Q9C0J8	7;1;1;1	7;1;1;1	7;1;1;1	pre-mRNA 3 end processing protein WDR33	WDR33	4	7	7	7
Q9GZL7	Q9GZL7	9	9	9	Ribosome biogenesis protein WDR12	WDR12	1	9	9	9
Q9GZP4;Q9GZP4-2;X6R8S9	Q9GZP4;Q9GZP4-2	4;2;1	4;2;1	4;2;1	PITH domain-containing protein 1	PITHD1	3	4	4	4
Q9GZQ3;H0YEQ6;E9PJE4	Q9GZQ3;H0YEQ6;E9PJE4	6;4;3	6;4;3	6;4;3	COMM domain-containing protein 5	COMMD5	3	6	6	6
Q9GZR1-2;Q9GZR1;D6RJH1;F8W6D9	Q9GZR1-2;Q9GZR1;D6RJH1;F8W6D9	2;2;1;1	2;2;1;1	2;2;1;1	Sentrin-specific protease 6	SENP6	4	2	2	2
Q9GZR2;A0A0C4DG22	Q9GZR2;A0A0C4DG22	2;1	2;1	2;1	RNA exonuclease 4	REXO4	2	2	2	2
Q9GZS3;H0YN81;H0YL19;H0YMF9;H0YM76;H3BQA8;H0YLA1	Q9GZS3;H0YN81;H0YL19;H0YMF9	11;10;8;7;3;3;2	11;10;8;7;3;3;2	11;10;8;7;3;3;2	WD repeat-containing protein 61;WD repeat-containing protein 61, N-terminally processed	WDR61	7	11	11	11
Q9GZT3;Q9GZT3-2;A0A087WUN7;H0YJ40;G3V4X6;G3V2S9;H0YJW7;H0YJI1;H0YJ07;H0YJU7	Q9GZT3;Q9GZT3-2;A0A087WUN7;H0YJ40;G3V4X6;G3V2S9;H0YJW7	14;12;11;11;11;11;8;3;3;3	14;12;11;11;11;11;8;3;3;3	14;12;11;11;11;11;8;3;3;3	SRA stem-loop-interacting RNA-binding protein, mitochondrial	SLIRP	10	14	14	14
Q9GZT8-2;Q9GZT8;E7EXA3;Q6X734;Q9GZT8-3;B8ZZI0;C9JN42;H7C1A8	Q9GZT8-2;Q9GZT8;E7EXA3;Q6X734;Q9GZT8-3	22;22;15;15;15;10;7;4	22;22;15;15;15;10;7;4	22;22;15;15;15;10;7;4	NIF3-like protein 1	NIF3L1	8	22	22	22
Q9GZT9;Q9GZT9-2;Q9GZT9-3	Q9GZT9;Q9GZT9-2;Q9GZT9-3	4;4;2	4;4;2	4;4;2	Egl nine homolog 1	EGLN1	3	4	4	4
Q9GZU8;H3BP64;H3BUL4;H3BMX9;H3BTP8;H3BSY6;H3BTI2;H3BQQ6;Q6P4H7;H3BSF0;H3BN22;H3BPF9;H3BU93;H3BPH9;H3BNK9	Q9GZU8;H3BP64;H3BUL4;H3BMX9;H3BTP8;H3BSY6;H3BTI2;H3BQQ6;Q6P4H7;H3BSF0	19;16;16;16;15;15;14;13;12;12;9;7;7;5;4	19;16;16;16;15;15;14;13;12;12;9;7;7;5;4	19;16;16;16;15;15;14;13;12;12;9;7;7;5;4	Protein FAM192A	FAM192A;NIP30	15	19	19	19
Q9GZZ9;E7EQ61;E7EWE1;Q9GZZ9-2;C9J0F6;C9J5W5;C9JRV9;D6RJC9	Q9GZZ9;E7EQ61;E7EWE1;Q9GZZ9-2	11;10;9;8;5;5;3;1	11;10;9;8;5;5;3;1	11;10;9;8;5;5;3;1	Ubiquitin-like modifier-activating enzyme 5	UBA5	8	11	11	11
Q9H074;D6REB4;Q9H074-2;D6R9H8	Q9H074;D6REB4;Q9H074-2;D6R9H8	6;5;5;3	6;5;5;3	2;1;1;2	Polyadenylate-binding protein-interacting protein 1	PAIP1	4	6	6	2
Q9H074-3;D6RJ02;D6RJF2;D6RD97	Q9H074-3;D6RJ02;D6RJF2	5;3;3;1	1;1;1;1	1;1;1;1	Polyadenylate-binding protein-interacting protein 1	PAIP1	4	5	1	1
Q9H0A0-2;Q9H0A0;A0A087WV29;E9PMU0	Q9H0A0-2;Q9H0A0;A0A087WV29	18;18;16;1	18;18;16;1	18;18;16;1	N-acetyltransferase 10	NAT10	4	18	18	18
Q9H0B6;Q9H0B6-2;A8MZ87;A8MX29;E9PP09;C9JHT2;E9PM83;E9PQ02;E9PI24	Q9H0B6;Q9H0B6-2;A8MZ87	34;31;20;14;11;11;11;11;8	24;21;10;11;11;11;11;8;8	24;21;10;11;11;11;11;8;8	Kinesin light chain 2	KLC2	9	34	24	24
Q9H0C8;F8SNU7;H7C2I8;E9PC05;F8SNU6	Q9H0C8;F8SNU7	8;4;3;3;2	8;4;3;3;2	8;4;3;3;2	Integrin-linked kinase-associated serine/threonine phosphatase 2C	ILKAP;ILKAP3	5	8	8	8
Q9H0D6-2;Q9H0D6	Q9H0D6-2;Q9H0D6	23;23	23;23	23;23	5-3 exoribonuclease 2	XRN2	2	23	23	23
Q9H0E2;E7EN89;F2Z2Y8;Q9H0E2-2;E9PP67;E9PQ25;E9PNS3	Q9H0E2;E7EN89;F2Z2Y8;Q9H0E2-2;E9PP67;E9PQ25	9;7;6;6;5;5;2	9;7;6;6;5;5;2	9;7;6;6;5;5;2	Toll-interacting protein	TOLLIP	7	9	9	9
Q9H0E9;B5MCW3;F8WBH2;F8WDX5;D6RID0;F8WCS7;C9JV05;H7C026;H7C2P4;H0YA84;H0YAH7	Q9H0E9;B5MCW3	11;8;4;3;3;3;3;2;1;1;1	11;8;4;3;3;3;3;2;1;1;1	3;0;0;0;0;0;0;2;0;0;0	Bromodomain-containing protein 8	BRD8	11	11	11	3
Q9H0H5;H0YIK5;F8VRD2;F8VVY0;F8VXH1;F8VUW9;F8VV39;F8VS54;F8VWX0;F8W0L1;F8VZ66;F8VV47;F8VWY4;F8VVE5	Q9H0H5;H0YIK5;F8VRD2	6;4;4;1;1;1;1;1;1;1;1;1;1;1	6;4;4;1;1;1;1;1;1;1;1;1;1;1	5;4;3;1;1;1;1;1;1;1;1;1;1;1	Rac GTPase-activating protein 1	RACGAP1	14	6	6	5
Q9H0K6;F8VZA0;F8VWC0;Q9H0K6-2;F8VP66;F8VW99	Q9H0K6;F8VZA0	13;8;5;5;4;4	13;8;5;5;4;4	13;8;5;5;4;4	Pseudouridylate synthase 7 homolog-like protein	PUS7L	6	13	13	13
Q9H0L4	Q9H0L4	15	15	11	Cleavage stimulation factor subunit 2 tau variant	CSTF2T	1	15	15	11
Q9H0R6;X6R772;Q9H0R6-2	Q9H0R6;X6R772;Q9H0R6-2	20;11;11	20;11;11	20;11;11	Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial	QRSL1	3	20	20	20
Q9H0S4;Q9H0S4-2;F5H1N9	Q9H0S4;Q9H0S4-2	5;5;2	5;5;2	5;5;2	Probable ATP-dependent RNA helicase DDX47	DDX47	3	5	5	5
Q9H0U4;E9PLD0;Q92928	Q9H0U4;E9PLD0;Q92928	14;12;8	14;12;8	9;9;6	Ras-related protein Rab-1B;Putative Ras-related protein Rab-1C	RAB1B;RAB1C	3	14	14	9
Q9H0U6	Q9H0U6	5	5	5	39S ribosomal protein L18, mitochondrial	MRPL18	1	5	5	5
Q9H0U9	Q9H0U9	3	3	3	Testis-specific Y-encoded-like protein 1	TSPYL1	1	3	3	3
Q9H147;H7C1M5;F2Z2A4;H7C1J2;H0Y501	Q9H147;H7C1M5;F2Z2A4;H7C1J2	7;6;4;4;2	7;6;4;4;2	7;6;4;4;2	Deoxynucleotidyltransferase terminal-interacting protein 1	DNTTIP1	5	7	7	7
Q9H175;E7EN18;J3KQ49;Q8WYN3-2;Q8WYN3	Q9H175	3;1;1;1;1	3;1;1;1;1	3;1;1;1;1	Cysteine/serine-rich nuclear protein 2	CSRNP2	5	3	3	3
Q9H1A4;H0Y564;F8WAS1;A0A2R8YF63	Q9H1A4;H0Y564	11;6;1;1	11;6;1;1	11;6;1;1	Anaphase-promoting complex subunit 1	ANAPC1	4	11	11	11
Q9H1B7	Q9H1B7	12	9	9	Interferon regulatory factor 2-binding protein-like	IRF2BPL	1	12	9	9
Q9H1D9	Q9H1D9	3	3	3	DNA-directed RNA polymerase III subunit RPC6	POLR3F	1	3	3	3
Q9H1E3;Q9H1E3-2	Q9H1E3;Q9H1E3-2	6;5	6;5	6;5	Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1	NUCKS1	2	6	6	6
Q9H1K0;H7C204	Q9H1K0	5;2	5;2	5;2	Rabenosyn-5	RBSN	2	5	5	5
Q9H1Y0;A0A1B0GV54;A0A1B0GUS1;A0A2R8Y718;Q9H1Y0-2;L7UQJ2;L7UMD8;Q7Z3H3	Q9H1Y0;A0A1B0GV54;A0A1B0GUS1;A0A2R8Y718;Q9H1Y0-2	7;5;5;5;5;3;1;1	7;5;5;5;5;3;1;1	7;5;5;5;5;3;1;1	Autophagy protein 5	ATG5	8	7	7	7
Q9H1Z4;Q9H1Z4-2;A0A087X091;A0A087WWV5	Q9H1Z4;Q9H1Z4-2;A0A087X091	5;4;3;1	5;4;3;1	5;4;3;1	WD repeat-containing protein 13	WDR13	4	5	5	5
Q9H223	Q9H223	2	2	2	EH domain-containing protein 4	EHD4	1	2	2	2
Q9H267;F5H008;A0A2R8YDQ0;Q9H267-2;G3V3F9	Q9H267;F5H008;A0A2R8YDQ0;Q9H267-2	23;21;21;19;3	23;21;21;19;3	23;21;21;19;3	Vacuolar protein sorting-associated protein 33B	VPS33B	5	23	23	23
Q9H269-2;Q9H269;Q5JUA9;Q5JUB0	Q9H269-2;Q9H269;Q5JUA9	8;8;4;2	8;8;4;2	8;8;4;2	Vacuolar protein sorting-associated protein 16 homolog	VPS16	4	8	8	8
Q9H270;B7Z879;A0A087WXL6;A0A0G2JS92;A0A087X2J4	Q9H270;B7Z879;A0A087WXL6;A0A0G2JS92	7;6;6;4;1	7;6;6;4;1	7;6;6;4;1	Vacuolar protein sorting-associated protein 11 homolog	VPS11	5	7	7	7
Q9H2B4-2	Q9H2B4-2	1	1	1	NA	NA	1	1	1	1
Q9H2C0;A0A3B3ITY2;A0A0S2Z5G5	Q9H2C0;A0A3B3ITY2;A0A0S2Z5G5	4;2;2	4;2;2	4;2;2	Gigaxonin	GAN	3	4	4	4
Q9H2F5-3;Q9H2F5-2;Q9H2F5	Q9H2F5-3;Q9H2F5-2;Q9H2F5	2;2;2	2;2;2	2;2;2	Enhancer of polycomb homolog 1	EPC1	3	2	2	2
Q9H2G2;Q9H2G2-2	Q9H2G2;Q9H2G2-2	55;54	55;54	54;53	STE20-like serine/threonine-protein kinase	SLK	2	55	55	54
Q9H2J4;H7BZP2;C9JST4	Q9H2J4	15;4;2	15;4;2	15;4;2	Phosducin-like protein 3	PDCL3	3	15	15	15
Q9H2K8;G3V1Q8;F5GWV8;F5H5C7;H0YF68	Q9H2K8;G3V1Q8	18;14;4;1;1	18;14;4;1;1	17;14;4;1;0	Serine/threonine-protein kinase TAO3	TAOK3	5	18	18	17
Q9H2M9;H7C4Y9;Q9H2M9-2	Q9H2M9	13;1;1	13;1;1	13;1;1	Rab3 GTPase-activating protein non-catalytic subunit	RAB3GAP2	3	13	13	13
Q9H2P0;A0A2R8Y6X0;A0A2R8YCL6;E9PQK8;A0A2R8Y469	Q9H2P0;A0A2R8Y6X0	17;13;3;3;2	17;13;3;3;2	17;13;3;3;2	Activity-dependent neuroprotector homeobox protein	ADNP	5	17	17	17
Q9H2P9-3;Q9H2P9-2;Q9H2P9-4;Q9H2P9;Q9H2P9-5;Q9H2P9-6	Q9H2P9-3;Q9H2P9-2;Q9H2P9-4;Q9H2P9;Q9H2P9-5;Q9H2P9-6	9;9;9;9;9;8	9;9;9;9;9;8	9;9;9;9;9;8	Diphthine synthase	DPH5	6	9	9	9
Q9H2U1-2;Q9H2U1;Q9H2U1-3;E7EWK3;A0A0G2JQU7;A0A0G2JRP3;H7C514;H7C5F5	Q9H2U1-2;Q9H2U1;Q9H2U1-3;E7EWK3	22;22;21;17;3;1;1;1	22;22;21;17;3;1;1;1	20;20;19;15;3;1;1;1	ATP-dependent RNA helicase DHX36	DHX36	8	22	22	20
Q9H2U2;Q9H2U2-2;Q9H2U2-3;Q9H2U2-4;Q9H2U2-6;D6R967;D6RGV9;H0Y9D8;H0YAK2;D6RGI1	Q9H2U2;Q9H2U2-2;Q9H2U2-3;Q9H2U2-4;Q9H2U2-6	5;5;4;3;3;2;2;2;1;1	5;5;4;3;3;2;2;2;1;1	5;5;4;3;3;2;2;2;1;1	Inorganic pyrophosphatase 2, mitochondrial	PPA2	10	5	5	5
Q9H2W6;A0A087WT90;A0A087WT51;H0YN64	Q9H2W6	9;3;1;1	9;3;1;1	9;3;1;1	39S ribosomal protein L46, mitochondrial	MRPL46	4	9	9	9
Q9H307;G3V5F0;G3V579	Q9H307	16;5;5	16;5;5	16;5;5	Pinin	PNN	3	16	16	16
Q9H3H1-4;Q9H3H1;S4R2Z0;Q9H3H1-5;S4R3U8;Q9H3H1-3;Q9H3H1-2;S4R2X1;B4DK89;S4R3F4;S4R3C5;Q3T7B4;Q9H3H1-6;A0A3B3ITK2	Q9H3H1-4;Q9H3H1;S4R2Z0;Q9H3H1-5;S4R3U8;Q9H3H1-3;Q9H3H1-2	11;11;9;8;6;6;6;4;4;2;2;2;2;1	11;11;9;8;6;6;6;4;4;2;2;2;2;1	11;11;9;8;6;6;6;4;4;2;2;2;2;1	tRNA dimethylallyltransferase, mitochondrial	TRIT1	14	11	11	11
Q9H3H3-1;Q9H3H3;Q9H3H3-3	Q9H3H3-1;Q9H3H3;Q9H3H3-3	3;3;3	3;3;3	3;3;3	UPF0696 protein C11orf68	C11orf68	3	3	3	3
Q9H3K6;A0A087WZT3;Q9H3K6-2;H3BV85;H3BTW0;A0A0B4J295;H3BVE0	Q9H3K6;A0A087WZT3;Q9H3K6-2	8;6;5;3;3;3;3	8;6;5;3;3;3;3	8;6;5;3;3;3;3	BolA-like protein 2	BOLA2	7	8	8	8
Q9H3N1;G3V448	Q9H3N1	3;1	3;1	3;1	Thioredoxin-related transmembrane protein 1	TMX1	2	3	3	3
Q9H3P7	Q9H3P7	13	13	13	Golgi resident protein GCP60	ACBD3	1	13	13	13
Q9H3S7;C9JD91;R4GMM7	Q9H3S7	19;3;1	19;3;1	19;3;1	Tyrosine-protein phosphatase non-receptor type 23	PTPN23	3	19	19	19
Q9H3U1-2;A0A1W2PNX8;Q9H3U1;Q9H3U1-3	Q9H3U1-2;A0A1W2PNX8;Q9H3U1	32;30;30;10	32;30;30;10	32;30;30;10	Protein unc-45 homolog A	UNC45A	4	32	32	32
Q9H410;Q9H410-4;Q5JW53;Q5JW54;Q9H410-2;Q9H410-3;Q5JW57	Q9H410;Q9H410-4;Q5JW53;Q5JW54;Q9H410-2;Q9H410-3	12;11;9;8;8;6;5	12;11;9;8;8;6;5	12;11;9;8;8;6;5	Kinetochore-associated protein DSN1 homolog	DSN1	7	12	12	12
Q9H425;Q9H425-3;E5RFY9;Q9H425-2;E5RI90	Q9H425;Q9H425-3;E5RFY9;Q9H425-2	4;3;2;2;1	4;3;2;2;1	4;3;2;2;1	Uncharacterized protein C1orf198	C1orf198	5	4	4	4
Q9H444	Q9H444	2	2	2	Charged multivesicular body protein 4b	CHMP4B	1	2	2	2
Q9H477;Q9H477-2	Q9H477;Q9H477-2	4;3	4;3	4;3	Ribokinase	RBKS	2	4	4	4
Q9H496	Q9H496	4	4	4	Torsin-1A-interacting protein 2, isoform IFRG15	TOR1AIP2	1	4	4	4
Q9H4E7	Q9H4E7	10	10	10	Differentially expressed in FDCP 6 homolog	DEF6	1	10	10	10
